플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,시/도,시/구,동/읍,상세주소,브릿지론/본PF,신용보강기관종류1,신용보강기관종류2,신용보강기관명1,신용보강기관명2,신용보강형태1,신용보강형태2,신용보강기관 신용등급,사업용도,사업용도 세부종목,시공사,시공사구간,시공사 신용등급,트렌치,전체 트렌치 수,전체 대출약정 규모(억 원),분양률(%)
55867,리치게이트원당,KRZFA1590ADC,리치게이트원당 20231226-90-10,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590BDC,리치게이트원당 20231226-90-11,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590CDC,리치게이트원당 20231226-90-12,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590DDC,리치게이트원당 20231226-90-13,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590EDC,리치게이트원당 20231226-90-14,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590FDC,리치게이트원당 20231226-90-15,Y,20231226,20240325,PF대출채권,KRW,,"740,088,106 ","740,088,106 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590GDC,리치게이트원당 20231226-90-16,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590HDC,리치게이트원당 20231226-90-17,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590JDC,리치게이트원당 20231226-90-18,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590KDC,리치게이트원당 20231226-90-19,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA15902DC,리치게이트원당 20231226-90-2,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590LDC,리치게이트원당 20231226-90-20,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590MDC,리치게이트원당 20231226-90-21,Y,20231226,20240325,PF대출채권,KRW,,"4,510,000,000 ","4,510,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590NDC,리치게이트원당 20231226-90-22,Y,20231226,20240325,PF대출채권,KRW,,"5,418,502 ","5,418,502 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590PDC,리치게이트원당 20231226-90-23,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590QDC,리치게이트원당 20231226-90-24,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590RDC,리치게이트원당 20231226-90-25,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590SDC,리치게이트원당 20231226-90-26,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590TDC,리치게이트원당 20231226-90-27,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA1590VDC,리치게이트원당 20231226-90-28,Y,20231226,20240325,PF대출채권,KRW,,"2,744,493,392 ","2,744,493,392 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA15903DC,리치게이트원당 20231226-90-3,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA15904DC,리치게이트원당 20231226-90-4,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA15905DC,리치게이트원당 20231226-90-5,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA15906DC,리치게이트원당 20231226-90-6,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA15907DC,리치게이트원당 20231226-90-7,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA15908DC,리치게이트원당 20231226-90-8,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55867,리치게이트원당,KRZFA15909DC,리치게이트원당 20231226-90-9,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
48383,범어랜드마크제이차,KRZF336871DC,범어랜드마크제이차 20231226-31-1,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
48383,범어랜드마크제이차,KRZF336872DC,범어랜드마크제이차 20231226-31-2,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
48383,범어랜드마크제이차,KRZF336873DC,범어랜드마크제이차 20231226-31-3,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
48383,범어랜드마크제이차,KRZF336874DC,범어랜드마크제이차 20231226-31-4,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
48383,범어랜드마크제이차,KRZF336875DC,범어랜드마크제이차 20231226-31-5,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
48383,범어랜드마크제이차,KRZF336876DC,범어랜드마크제이차 20231226-31-6,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA7416CDC,슈크림제일차 20231226-183-12,Y,20231226,20240626,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",166,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA7416DDC,슈크림제일차 20231226-183-13,Y,20231226,20240626,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",166,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA7416EDC,슈크림제일차 20231226-183-14,Y,20231226,20240626,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",166,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA7416FDC,슈크림제일차 20231226-183-15,Y,20231226,20240626,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",166,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA7416GDC,슈크림제일차 20231226-183-16,Y,20231226,20240626,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",166,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA7416HDC,슈크림제일차 20231226-183-17,Y,20231226,20240626,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",166,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA7416JDC,슈크림제일차 20231226-183-18,Y,20231226,20240626,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",166,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA7416KDC,슈크림제일차 20231226-183-19,Y,20231226,20240626,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",166,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA7416LDC,슈크림제일차 20231226-183-20,Y,20231226,20240626,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",166,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA7416MDC,슈크림제일차 20231226-183-21,Y,20231226,20240626,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",166,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA7416NDC,슈크림제일차 20231226-183-22,Y,20231226,20240626,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",166,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA7416PDC,슈크림제일차 20231226-183-23,Y,20231226,20240626,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",166,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA7416QDC,슈크림제일차 20231226-183-24,Y,20231226,20240626,PF대출채권,KRW,,"100,000,000 ","100,000,000 ",166,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA74161DC,슈크림제일차 20231226-358-1,Y,20231226,20241218,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",341,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA7416ADC,슈크림제일차 20231226-358-10,Y,20231226,20241218,PF대출채권,KRW,,"1,100,000,000 ","1,100,000,000 ",341,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA74162DC,슈크림제일차 20231226-358-2,Y,20231226,20241218,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",341,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA74163DC,슈크림제일차 20231226-358-3,Y,20231226,20241218,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",341,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA74164DC,슈크림제일차 20231226-358-4,Y,20231226,20241218,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",341,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA74166DC,슈크림제일차 20231226-358-6,Y,20231226,20241218,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",341,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA74167DC,슈크림제일차 20231226-358-7,Y,20231226,20241218,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",341,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA74168DC,슈크림제일차 20231226-358-8,Y,20231226,20241218,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",341,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64283,슈크림제일차,KRZFA74169DC,슈크림제일차 20231226-358-9,Y,20231226,20241218,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",341,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
51655,올마이티제일차,KRZF385931DC,올마이티제일차 20231226-31-1,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
51655,올마이티제일차,KRZF38593ADC,올마이티제일차 20231226-31-10,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
51655,올마이티제일차,KRZF38593BDC,올마이티제일차 20231226-31-11,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
51655,올마이티제일차,KRZF38593CDC,올마이티제일차 20231226-31-12,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
51655,올마이티제일차,KRZF38593DDC,올마이티제일차 20231226-31-13,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
51655,올마이티제일차,KRZF38593EDC,올마이티제일차 20231226-31-14,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
51655,올마이티제일차,KRZF385932DC,올마이티제일차 20231226-31-2,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
51655,올마이티제일차,KRZF385933DC,올마이티제일차 20231226-31-3,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
51655,올마이티제일차,KRZF385934DC,올마이티제일차 20231226-31-4,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
51655,올마이티제일차,KRZF385935DC,올마이티제일차 20231226-31-5,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
51655,올마이티제일차,KRZF385936DC,올마이티제일차 20231226-31-6,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
51655,올마이티제일차,KRZF385937DC,올마이티제일차 20231226-31-7,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
51655,올마이티제일차,KRZF385938DC,올마이티제일차 20231226-31-8,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
51655,올마이티제일차,KRZF385939DC,올마이티제일차 20231226-31-9,Y,20231226,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
58309,지아이비길동,KRZFA36431DC,지아이비길동 20231226-90-1,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
58309,지아이비길동,KRZFA36432DC,지아이비길동 20231226-90-2,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
58309,지아이비길동,KRZFA36433DC,지아이비길동 20231226-90-3,Y,20231226,20240325,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",73,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61281,지아이비은평,KRZFA55511DC,지아이비은평 20231226-90-1,Y,20231226,20240325,PF대출채권,KRW,,"4,000,000,000 ","4,000,000,000 ",73,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
52709,지아이비황금,KRZF388831DC,지아이비황금 20231226-31-1,Y,20231226,20240126,PF대출채권,KRW,,"480,000,000 ","480,000,000 ",14,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64250,차온제일차,KRZFA74081DC,차온제일차 20231221-180-1,Y,20231221,20240618,PF대출채권,KRW,,"27,000,000,000 ","27,000,000,000 ",158,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
64250,차온제일차,KRZFA74082DC,차온제일차 20231221-180-2,Y,20231221,20240618,PF대출채권,KRW,,"17,000,000,000 ","17,000,000,000 ",158,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA38781DC,리브인엘제일차 20231220-33-1,Y,20231220,20240122,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA3878ADC,리브인엘제일차 20231220-33-10,Y,20231220,20240122,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA3878BDC,리브인엘제일차 20231220-33-11,Y,20231220,20240122,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA3878CDC,리브인엘제일차 20231220-33-12,Y,20231220,20240122,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA3878DDC,리브인엘제일차 20231220-33-13,Y,20231220,20240122,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA3878EDC,리브인엘제일차 20231220-33-14,Y,20231220,20240122,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA3878FDC,리브인엘제일차 20231220-33-15,Y,20231220,20240122,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA3878GDC,리브인엘제일차 20231220-33-16,Y,20231220,20240122,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA3878HDC,리브인엘제일차 20231220-33-17,Y,20231220,20240122,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA3878JDC,리브인엘제일차 20231220-33-18,Y,20231220,20240122,PF대출채권,KRW,,"7,000,000,000 ","7,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA3878KDC,리브인엘제일차 20231220-33-19,Y,20231220,20240122,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA38782DC,리브인엘제일차 20231220-33-2,Y,20231220,20240122,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA3878LDC,리브인엘제일차 20231220-33-20,Y,20231220,20240122,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA3878MDC,리브인엘제일차 20231220-33-21,Y,20231220,20240122,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA38783DC,리브인엘제일차 20231220-33-3,Y,20231220,20240122,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA38784DC,리브인엘제일차 20231220-33-4,Y,20231220,20240122,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA38785DC,리브인엘제일차 20231220-33-5,Y,20231220,20240122,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA38786DC,리브인엘제일차 20231220-33-6,Y,20231220,20240122,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA38787DC,리브인엘제일차 20231220-33-7,Y,20231220,20240122,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA38788DC,리브인엘제일차 20231220-33-8,Y,20231220,20240122,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58679,리브인엘제일차,KRZFA38789DC,리브인엘제일차 20231220-33-9,Y,20231220,20240122,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
56194,리치게이트여상,KRZFA18131DC,리치게이트여상 20231220-33-1,Y,20231220,20240122,PF대출채권,KRW,,"529,411,765 ","529,411,765 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
56194,리치게이트여상,KRZFA18132DC,리치게이트여상 20231220-33-2,Y,20231220,20240122,PF대출채권,KRW,,"370,588,235 ","370,588,235 ",10,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA73971DC,비엔케이썸제구차 20231220-275-1,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA7397ADC,비엔케이썸제구차 20231220-275-10,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA7397BDC,비엔케이썸제구차 20231220-275-11,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA7397CDC,비엔케이썸제구차 20231220-275-12,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA7397DDC,비엔케이썸제구차 20231220-275-13,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA7397EDC,비엔케이썸제구차 20231220-275-14,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA7397FDC,비엔케이썸제구차 20231220-275-15,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA7397GDC,비엔케이썸제구차 20231220-275-16,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA7397HDC,비엔케이썸제구차 20231220-275-17,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA7397JDC,비엔케이썸제구차 20231220-275-18,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA7397KDC,비엔케이썸제구차 20231220-275-19,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA73972DC,비엔케이썸제구차 20231220-275-2,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA7397LDC,비엔케이썸제구차 20231220-275-20,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA73973DC,비엔케이썸제구차 20231220-275-3,Y,20231220,20240920,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA73974DC,비엔케이썸제구차 20231220-275-4,Y,20231220,20240920,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA73975DC,비엔케이썸제구차 20231220-275-5,Y,20231220,20240920,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA73976DC,비엔케이썸제구차 20231220-275-6,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA73977DC,비엔케이썸제구차 20231220-275-7,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA73978DC,비엔케이썸제구차 20231220-275-8,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64245,비엔케이썸제구차,KRZFA73979DC,비엔케이썸제구차 20231220-275-9,Y,20231220,20240920,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",252,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
