플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,보증,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,시/도,시/구,동/읍,상세주소,브릿지론/본PF,신용보강기관종류1,신용보강기관종류2,신용보강기관명1,신용보강기관명2,신용보강형태1,신용보강형태2,사업용도,사업용도 세부종목,신용보강기관 신용등급,시공사,시공사구간,시공사 신용등급,트렌치,전체 트렌치 수,전체 대출약정 규모(억 원),분양률(%)
63511,프로젝트월산,KRZS39503005,프로젝트월산 20231218-29-1(단),Y,20231218,20240116,PF대출채권,KRW,,"8,500,000,000 ","8,500,000,000 ",4,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62564,프리마논현찰리,KRZS43270020,프리마논현찰리 20231218-30-1(단),Y,20231218,20240117,PF대출채권,KRW,,"12,500,000,000 ","12,500,000,000 ",5,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63882,피에프개발제삼차,KRZS39340011,피에프개발제삼차 20231218-30-1(단),Y,20231218,20240117,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",5,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
57376,하이레인메이커제삼차,KRZS38405019,하이레인메이커제삼차 20231218-31-1(단),Y,20231218,20240118,PF대출채권,KRW,,"3,800,000,000 ","3,800,000,000 ",6,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64222,하이오션커미트제십구차,KRZS40217013,하이오션커미트제십구차 20231218-29-1(단),Y,20231218,20240116,PF대출채권,KRW,,"4,500,000,000 ","4,500,000,000 ",4,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
53195,하이오션커미트제십육차,KRZS39163031,하이오션커미트제십육차 20231218-30-1(단),Y,20231218,20240117,PF대출채권,KRW,,"490,000,000 ","490,000,000 ",5,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64192,가르다제일차,KRZS36816022,가르다제일차 20231215-47-1(단),Y,20231215,20240131,PF대출채권,KRW,,"58,000,000,000 ","58,000,000,000 ",19,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64201,노르마제일차,KRZS41425013,노르마제일차 20231215-32-1(단),Y,20231215,20240116,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",4,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
58430,뉴월드궐동제이차,KRZS43601007,뉴월드궐동제이차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",63,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
58429,뉴월드궐동제일차,KRZS43600007,뉴월드궐동제일차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",63,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
56880,더퍼스트지엠제삼십차,KRZS40772012,더퍼스트지엠제삼십차 20231215-62-1(단),Y,20231215,20240215,PF대출채권,KRW,,"6,500,000,000 ","6,500,000,000 ",34,N,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,,
56880,더퍼스트지엠제삼십차,KRZS40772013,더퍼스트지엠제삼십차 20231215-91-2(단),Y,20231215,20240315,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",63,N,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,,
60084,로이케이산정,KRZS44220006,로이케이산정 20231215-62-1(단),Y,20231215,20240215,PF대출채권,KRW,,"15,000,000,000 ","15,000,000,000 ",34,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
54375,메타그린제칠차,KRZS40082010,메타그린제칠차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"7,500,000,000 ","7,500,000,000 ",63,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
54403,분당뉴본제일차,KRZS40200010,분당뉴본제일차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",63,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61210,브릿지광명,KRZS42332009,브릿지광명 20231215-63-1(단),Y,20231215,20240216,PF대출채권,KRW,,"8,500,000,000 ","8,500,000,000 ",35,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61211,브릿지상계,KRZS42335009,브릿지상계 20231215-63-1(단),Y,20231215,20240216,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",35,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63505,블루미라클제일차,KRZS40115017,블루미라클제일차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"10,500,000,000 ","10,500,000,000 ",63,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61196,블루베이제일차,KRZS40174018,블루베이제일차 20231215-31-1(단),Y,20231215,20240115,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",3,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62228,비케이한남원,KRZS45918027,비케이한남원 20231215-91-2(단),Y,20231215,20240315,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",63,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
10849,스카이원제일차,KRZS37448014,스카이원제일차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",63,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
58440,실버스타제삼차,KRZS43571007,실버스타제삼차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",63,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
62679,아이언피에프본촌,KRZS46442011,아이언피에프본촌 20231215-45-1(단),Y,20231215,20240129,PF대출채권,KRW,,"40,000,000,000 ","40,000,000,000 ",17,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58225,아이엠대전관저제일차,KRZS43438009,아이엠대전관저제일차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"9,000,000,000 ","9,000,000,000 ",63,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
10856,안다미로신기제일차,KRZS37436018,안다미로신기제일차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",63,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64199,에스와이스토리제이차,KRZS45847003,에스와이스토리제이차 20231215-70-1(단),Y,20231215,20240223,PF대출채권,KRW,,"57,000,000,000 ","57,000,000,000 ",42,N,A2,,A2,,,,,,,,,,,,,,,,,,,,,,
62712,에이치제이에스제일차,KRZS40935016,에이치제이에스제일차 20231215-31-1(단),Y,20231215,20240115,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",3,N,A2,,A2,,,,,,,,,,,,,,,,,,,,,,
62712,에이치제이에스제일차,KRZS40935017,에이치제이에스제일차 20231215-31-2(단),Y,20231215,20240115,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",3,N,A2,,A2,,,,,,,,,,,,,,,,,,,,,,
56770,엠제이항동제사차,KRZS42172012,엠제이항동제사차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"15,000,000,000 ","15,000,000,000 ",63,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
56769,엠제이항동제삼차,KRZS42169022,엠제이항동제삼차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"20,400,000,000 ","20,400,000,000 ",63,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
56771,엠제이항동제오차,KRZS42173008,엠제이항동제오차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"7,000,000,000 ","7,000,000,000 ",63,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64184,오산부산제일차,KRZS44392005,오산부산제일차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"8,400,000,000 ","8,400,000,000 ",63,N,,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,
62823,와이알제사차,KRZS34421031,와이알제사차 20231215-31-1(단),Y,20231215,20240115,PF대출채권,KRW,,"13,000,000,000 ","13,000,000,000 ",3,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58223,을지95클라우드,KRZS43403007,을지95클라우드 20231215-53-1(단),Y,20231215,20240206,PF대출채권,KRW,,"11,000,000,000 ","11,000,000,000 ",25,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64194,이천아미제일차,KRZS37199017,이천아미제일차 20231215-63-1(단),Y,20231215,20240216,PF대출채권,KRW,,"40,000,000,000 ","40,000,000,000 ",35,N,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
64189,이터널중동캐슬제일차,KRZS43390010,이터널중동캐슬제일차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"11,000,000,000 ","11,000,000,000 ",63,N,,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,
64189,이터널중동캐슬제일차,KRZS43390011,이터널중동캐슬제일차 20231215-91-2(단),Y,20231215,20240315,PF대출채권,KRW,,"35,000,000,000 ","35,000,000,000 ",63,N,,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,
63175,제이티망포제일차,KRZS40141033,제이티망포제일차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",63,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62559,차이크루제일차,KRZS43797010,차이크루제일차 20231215-31-1(단),Y,20231215,20240115,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",3,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
56882,청년제일차,KRZS41006008,청년제일차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",63,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63834,케이아이에스대체제삼십이차,KRZS44142004,케이아이에스대체제삼십이차 20231215-31-1(단),Y,20231215,20240115,PF대출채권,KRW,,"28,000,000,000 ","28,000,000,000 ",3,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63834,케이아이에스대체제삼십이차,KRZS44142005,케이아이에스대체제삼십이차 20231215-31-2(단),Y,20231215,20240115,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",3,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63834,케이아이에스대체제삼십이차,KRZS44142006,케이아이에스대체제삼십이차 20231215-31-3(단),Y,20231215,20240115,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",3,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
58232,케이테라제육차,KRZS43531011,케이테라제육차 20231215-91-1(단),Y,20231215,20240315,PF대출채권,KRW,,"9,000,000,000 ","9,000,000,000 ",63,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63509,플랜업제이,KRZS40859020,플랜업제이 20231215-31-1(단),Y,20231215,20240115,PF대출채권,KRW,,"12,500,000,000 ","12,500,000,000 ",3,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
51546,하이레인메이커제육차,KRZS38458016,하이레인메이커제육차 20231215-62-1(단),Y,20231215,20240215,PF대출채권,KRW,,"5,900,000,000 ","5,900,000,000 ",34,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
60657,하이메타버스서퍼제십칠차,KRZS45210009,하이메타버스서퍼제십칠차 20231215-31-1(단),Y,20231215,20240115,PF대출채권,KRW,,"1,500,000,000 ","1,500,000,000 ",3,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64036,하이메타버스서퍼제육차,KRZS43699018,하이메타버스서퍼제육차 20231215-33-1(단),Y,20231215,20240117,PF대출채권,KRW,,"18,000,000,000 ","18,000,000,000 ",5,N,,A1,,,,,,,,,,,,,,,,,,,,,,,
56022,하이스톰워커제십삼차,KRZS41664017,하이스톰워커제십삼차 20231215-31-1(단),Y,20231215,20240115,PF대출채권,KRW,,"13,000,000,000 ","13,000,000,000 ",3,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64076,기은센동대문제삼차,KRZS41265016,기은센동대문제삼차 20231214-32-2(단),Y,20231214,20240115,PF대출채권,KRW,,"5,500,000,000 ","5,500,000,000 ",3,N,,,A2+,A2+,,,,,,,,,,,,,,,,,,,,,
64074,기은센동대문제이차,KRZS41260010,기은센동대문제이차 20231214-32-2(단),Y,20231214,20240115,PF대출채권,KRW,,"42,500,000,000 ","42,500,000,000 ",3,N,,,A2+,A2+,,,,,,,,,,,,,,,,,,,,,
64169,기은센두월제일차,KRZS41295009,기은센두월제일차 20231214-91-1(단),Y,20231214,20240314,PF대출채권,KRW,,"7,000,000,000 ","7,000,000,000 ",62,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
61170,뉴딜아이디씨제일차,KRZS41290013,뉴딜아이디씨제일차 20231214-91-1(단),Y,20231214,20240314,PF대출채권,KRW,,"20,500,000,000 ","20,500,000,000 ",62,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63154,달보드레제일차,KRZS46614002,달보드레제일차 20231214-91-1(단),Y,20231214,20240314,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",62,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64168,도로시제일차,KRZS38989013,도로시제일차 20231214-32-1(단),Y,20231214,20240115,PF대출채권,KRW,,"62,000,000,000 ","62,000,000,000 ",3,N,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,,
54353,디에스광명,KRZS39849011,디에스광명 20231214-91-1(단),Y,20231214,20240314,PF대출채권,KRW,,"2,200,000,000 ","2,200,000,000 ",62,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
53092,송도플러스제일차,KRZS38951011,송도플러스제일차 20231214-91-1(단),Y,20231214,20240314,PF대출채권,KRW,,"12,000,000,000 ","12,000,000,000 ",62,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64181,스티아제일차,KRZS45685004,스티아제일차 20231214-91-1(단),Y,20231214,20240314,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",62,N,,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,
53098,아이비케이송도제일차,KRZS39107013,아이비케이송도제일차 20231214-91-1(단),Y,20231214,20240314,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",62,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
62543,에이블본리제일차,KRZS46300006,에이블본리제일차 20231214-29-2(단),Y,20231214,20240112,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",0,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62543,에이블본리제일차,KRZS46300005,에이블본리제일차 20231214-62-1(단),Y,20231214,20240214,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",33,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
56852,에이치엘이천제이차,KRZS42297011,에이치엘이천제이차 20231214-62-1(단),Y,20231214,20240214,PF대출채권,KRW,,"13,000,000,000 ","13,000,000,000 ",33,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
50720,에프에스제일차,KRZS37403014,에프에스제일차 20231214-91-1(단),Y,20231214,20240314,PF대출채권,KRW,,"1,500,000,000 ","1,500,000,000 ",62,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
50720,에프에스제일차,KRZS37403016,에프에스제일차 20231214-91-3(단),Y,20231214,20240314,PF대출채권,KRW,,"3,500,000,000 ","3,500,000,000 ",62,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
64154,에프엔디디엠제삼차,KRZS47378001,에프엔디디엠제삼차 20231214-32-1(단),Y,20231214,20240115,PF대출채권,KRW,,"34,000,000,000 ","34,000,000,000 ",3,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64153,에프엔디디엠제이차,KRZS47377001,에프엔디디엠제이차 20231214-32-1(단),Y,20231214,20240115,PF대출채권,KRW,,"40,000,000,000 ","40,000,000,000 ",3,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64152,에프엔디디엠제일차,KRZS47380001,에프엔디디엠제일차 20231214-32-1(단),Y,20231214,20240115,PF대출채권,KRW,,"90,000,000,000 ","90,000,000,000 ",3,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64174,엠에스전주제이차,KRZS46963001,엠에스전주제이차 20231214-29-1(단),Y,20231214,20240112,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",0,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
52210,엠에이비산파트너스,KRZS38693018,엠에이비산파트너스 20231214-62-1(단),Y,20231214,20240214,PF대출채권,KRW,,"4,800,000,000 ","4,800,000,000 ",33,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63152,엠제이프로제일차,KRZS46611005,엠제이프로제일차 20231214-29-1(단),Y,20231214,20240112,PF대출채권,KRW,,"45,500,000,000 ","45,500,000,000 ",0,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63152,엠제이프로제일차,KRZS46611006,엠제이프로제일차 20231214-29-2(단),Y,20231214,20240112,PF대출채권,KRW,,"40,000,000,000 ","40,000,000,000 ",0,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63666,오션베스트빌,KRZS27886031,오션베스트빌 20231214-32-2(단),Y,20231214,20240115,PF대출채권,KRW,,"90,000,000,000 ","90,000,000,000 ",3,N,,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,
64178,오션베스트빌,KRZS27886030,오션베스트빌 20231214-91-1(단),Y,20231214,20240314,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",62,N,,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,
54352,이마스터제오차,KRZS39991014,이마스터제오차 20231214-91-1(단),Y,20231214,20240314,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",62,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64177,지아이비두월,KRZS41421021,지아이비두월 20231214-32-1(단),Y,20231214,20240115,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",3,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
53603,청주고속디투,KRZS39509031,청주고속디투 20231214-32-1(단),Y,20231214,20240115,PF대출채권,KRW,,"22,000,000,000 ","22,000,000,000 ",3,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
60748,쿼드베르힐춘천제일차,KRZS41845006,쿼드베르힐춘천제일차 20231214-46-1(단),Y,20231214,20240129,PF대출채권,KRW,,"4,000,000,000 ","4,000,000,000 ",17,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
59356,퍼펙트드림제구차,KRZS43872006,퍼펙트드림제구차 20231214-91-1(단),Y,20231214,20240314,PF대출채권,KRW,,"14,000,000,000 ","14,000,000,000 ",62,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
59362,퍼펙트드림제오차,KRZS42616010,퍼펙트드림제오차 20231214-91-1(단),Y,20231214,20240314,PF대출채권,KRW,,"21,000,000,000 ","21,000,000,000 ",62,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64167,피아민트제일차,KRZS47404001,피아민트제일차 20231214-91-1(단),Y,20231214,20240314,PF대출채권,KRW,,"75,000,000,000 ","75,000,000,000 ",62,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
58791,하이운정제일차,KRZS43967015,하이운정제일차 20231214-91-2(단),Y,20231214,20240314,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",62,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
59328,그레이트야음제삼차,KRZS44260006,그레이트야음제삼차 20231213-91-1(단),Y,20231213,20240313,PF대출채권,KRW,,"9,000,000,000 ","9,000,000,000 ",61,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62545,더퍼스트본리제일차,KRZS46349008,더퍼스트본리제일차 20231213-30-1(단),Y,20231213,20240112,PF대출채권,KRW,,"35,900,000,000 ","35,900,000,000 ",0,N,,A1,,,,,,,,,,,,,,,,,,,,,,,
50899,디아이에프안흥비원,KRZS38245019,디아이에프안흥비원 20231213-47-1(단),Y,20231213,20240129,PF대출채권,KRW,,"6,000,000,000 ","6,000,000,000 ",17,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
51727,디아이에프안흥비투,KRZS38597018,디아이에프안흥비투 20231213-47-1(단),Y,20231213,20240129,PF대출채권,KRW,,"5,500,000,000 ","5,500,000,000 ",17,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
50898,디아이에프안흥에이원,KRZS38244018,디아이에프안흥에이원 20231213-47-1(단),Y,20231213,20240129,PF대출채권,KRW,,"6,000,000,000 ","6,000,000,000 ",17,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
51726,디아이에프안흥에이투,KRZS38596018,디아이에프안흥에이투 20231213-47-1(단),Y,20231213,20240129,PF대출채권,KRW,,"5,500,000,000 ","5,500,000,000 ",17,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
58177,디에스일차,KRZS43019009,디에스일차 20231213-91-1(단),Y,20231213,20240313,PF대출채권,KRW,,"17,000,000,000 ","17,000,000,000 ",61,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
51406,아로하제일차,KRZS38432017,아로하제일차 20231213-30-1(단),Y,20231213,20240112,PF대출채권,KRW,,"9,000,000,000 ","9,000,000,000 ",0,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63814,에프엔성포제일차,KRZS47211004,에프엔성포제일차 20231213-33-1(단),Y,20231213,20240115,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",3,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63814,에프엔성포제일차,KRZS47211005,에프엔성포제일차 20231213-33-2(단),Y,20231213,20240115,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",3,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63814,에프엔성포제일차,KRZS47211006,에프엔성포제일차 20231213-33-3(단),Y,20231213,20240115,PF대출채권,KRW,,"6,000,000,000 ","6,000,000,000 ",3,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63475,엑싯제육차,KRZS46937003,엑싯제육차 20231213-33-1(단),Y,20231213,20240115,PF대출채권,KRW,,"2,600,000,000 ","2,600,000,000 ",3,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63466,엠에스케이제이차,KRZS46575003,엠에스케이제이차 20231213-33-1(단),Y,20231213,20240115,PF대출채권,KRW,,"5,200,000,000 ","5,200,000,000 ",3,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58172,엠에이송라제일차,KRZS43471007,엠에이송라제일차 20231213-91-1(단),Y,20231213,20240313,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",61,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
62816,제이부르크제육차,KRZS46527003,제이부르크제육차 20231213-63-1(단),Y,20231213,20240214,PF대출채권,KRW,,"6,700,000,000 ","6,700,000,000 ",33,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
59321,지아이비경안,KRZS44313008,지아이비경안 20231213-91-1(단),Y,20231213,20240313,PF대출채권,KRW,,"22,000,000,000 ","22,000,000,000 ",61,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
59321,지아이비경안,KRZS44313009,지아이비경안 20231213-91-2(단),Y,20231213,20240313,PF대출채권,KRW,,"3,001,000,000 ","3,001,000,000 ",61,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64159,청라플러스제이차,KRZS41408018,청라플러스제이차 20231213-33-1(단),Y,20231213,20240115,PF대출채권,KRW,,"6,000,000,000 ","6,000,000,000 ",3,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
60869,케이비평리5제일차,KRZS32897046,케이비평리5제일차 20231213-30-1(단),Y,20231213,20240112,PF대출채권,KRW,,"16,000,000,000 ","16,000,000,000 ",0,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58621,케이아이에스대체제이십칠차,KRZS43862015,케이아이에스대체제이십칠차 20231213-30-1(단),Y,20231213,20240112,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",0,N,,A1,,,,,,,,,,,,,,,,,,,,,,,
55196,하이오션워커제십육차,KRZS40922012,하이오션워커제십육차 20231213-30-1(단),Y,20231213,20240112,PF대출채권,KRW,,"7,600,000,000 ","7,600,000,000 ",0,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
58625,고양로지스제일차,KRZS43829009,고양로지스제일차 20231212-62-1(단),Y,20231212,20240212,PF대출채권,KRW,,"13,000,000,000 ","13,000,000,000 ",31,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64108,골든게이트제일차,KRZS41504014,골든게이트제일차 20231212-31-2(단),Y,20231212,20240112,PF대출채권,KRW,,"15,000,000,000 ","15,000,000,000 ",0,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62177,블루트리제일차,KRZS46111003,블루트리제일차 20231212-91-1(단),Y,20231212,20240312,PF대출채권,KRW,,"9,000,000,000 ","9,000,000,000 ",60,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63123,윤밸리홍창제일차,KRZS46438003,윤밸리홍창제일차 20231212-91-1(단),Y,20231212,20240312,PF대출채권,KRW,,"6,000,000,000 ","6,000,000,000 ",60,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64142,제이지제일차,KRZS40427018,제이지제일차 20231212-91-1(단),Y,20231212,20240312,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",60,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58361,챔피언당산,KRZS43616016,챔피언당산 20231212-57-2(단),Y,20231212,20240207,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",26,N,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,,
58361,챔피언당산,KRZS43616015,챔피언당산 20231212-77-1(단),Y,20231212,20240227,PF대출채권,KRW,,"8,000,000,000 ","8,000,000,000 ",46,N,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,,
55224,케이피오룡,KRZS40944028,케이피오룡 20231212-31-1(단),Y,20231212,20240112,PF대출채권,KRW,,"31,900,000,000 ","31,900,000,000 ",0,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64132,그라티아제일차,KRZS44805006,그라티아제일차 20231211-91-1(단),Y,20231211,20240311,PF대출채권,KRW,,"1,800,000,000 ","1,800,000,000 ",59,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
62787,뉴스타제이에이치센터,KRZS46456005,뉴스타제이에이치센터 20231211-31-1(단),Y,20231211,20240111,PF대출채권,KRW,,"48,800,000,000 ","48,800,000,000 ",0,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
